instance,solver,perturbation_scheme,replication,distance,processing_time
d1291.tsp,solve_tsp_local_search,ps1,0,1316721,8.046529591083527
d1291.tsp,solve_tsp_simulated_annealing,ps2,0,651700,300.38674899190664
d1291.tsp,solve_tsp_local_search,ps2,0,418540,300.00677055865526
d1291.tsp,solve_tsp_simulated_annealing,ps3,0,487698,300.53396681696177
d1291.tsp,solve_tsp_local_search,ps3,0,611718,300.0089121982455
d1291.tsp,solve_tsp_simulated_annealing,ps4,0,524350,300.6842823177576
d1291.tsp,solve_tsp_local_search,ps4,0,664687,300.00151270627975
d1291.tsp,solve_tsp_simulated_annealing,ps5,0,404655,300.4094894081354
d1291.tsp,solve_tsp_local_search,ps5,0,160123,300.0014611184597
d1291.tsp,solve_tsp_simulated_annealing,ps6,0,598473,300.6861311122775
d1291.tsp,solve_tsp_local_search,ps6,0,658965,300.0040591135621
d1291.tsp,solve_tsp_simulated_annealing,two_opt,0,281648,300.3876636698842
d1291.tsp,solve_tsp_local_search,two_opt,0,170718,300.0041226297617
bier127.tsp,solve_tsp_simulated_annealing,ps1,0,475181,24.24677314609289
bier127.tsp,solve_tsp_local_search,ps1,0,499936,0.06148988753557205
bier127.tsp,solve_tsp_simulated_annealing,ps2,0,188185,38.03970469534397
bier127.tsp,solve_tsp_local_search,ps2,0,176999,7.168904848396778
bier127.tsp,solve_tsp_simulated_annealing,ps3,0,139995,50.80544663965702
bier127.tsp,solve_tsp_local_search,ps3,0,150304,14.154516369104385
bier127.tsp,solve_tsp_simulated_annealing,ps4,0,157109,48.256560534238815
bier127.tsp,solve_tsp_local_search,ps4,0,128954,216.62868675589561
bier127.tsp,solve_tsp_simulated_annealing,ps5,0,128816,38.20472799241543
bier127.tsp,solve_tsp_local_search,ps5,0,125790,7.865318186581135
bier127.tsp,solve_tsp_simulated_annealing,ps6,0,148804,56.170741349458694
bier127.tsp,solve_tsp_local_search,ps6,0,122123,300.0018699839711
bier127.tsp,solve_tsp_simulated_annealing,two_opt,0,135250,18.847744792699814
bier127.tsp,solve_tsp_local_search,two_opt,0,127971,6.396620504558086
pla7397.tsp,solve_tsp_simulated_annealing,ps1,0,2139102662,301.7360933944583
pla7397.tsp,solve_tsp_local_search,ps1,0,2046683043,300.023255944252
pla7397.tsp,solve_tsp_simulated_annealing,ps2,0,1919795250,302.4283393099904
pla7397.tsp,solve_tsp_local_search,ps2,0,1668306701,300.0300238803029
pla7397.tsp,solve_tsp_simulated_annealing,ps3,0,2048296402,303.18327364325523
pla7397.tsp,solve_tsp_local_search,ps3,0,2262232306,300.0244634896517
pla7397.tsp,solve_tsp_simulated_annealing,ps4,0,1987686368,304.2026388272643
pla7397.tsp,solve_tsp_local_search,ps4,0,2130147424,300.0187510177493
pla7397.tsp,solve_tsp_simulated_annealing,ps5,0,1923527297,302.53983050584793
pla7397.tsp,solve_tsp_local_search,ps5,0,1603902407,300.0278104022145
pla7397.tsp,solve_tsp_simulated_annealing,ps6,0,2020388381,304.163287140429
pla7397.tsp,solve_tsp_local_search,ps6,0,2133189972,300.01883175224066
pla7397.tsp,solve_tsp_simulated_annealing,two_opt,0,1825464236,302.47103018313646
pla7397.tsp,solve_tsp_local_search,two_opt,0,1635498778,300.02095037698746
fl1577.tsp,solve_tsp_simulated_annealing,ps1,0,1033503,300.359194457531
fl1577.tsp,solve_tsp_local_search,ps1,0,1060508,11.956133551895618
fl1577.tsp,solve_tsp_simulated_annealing,ps2,0,455891,300.4867537766695
fl1577.tsp,solve_tsp_local_search,ps2,0,374342,300.01141115278006
fl1577.tsp,solve_tsp_simulated_annealing,ps3,0,401212,300.6465970054269
fl1577.tsp,solve_tsp_local_search,ps3,0,584808,300.0017115995288
fl1577.tsp,solve_tsp_simulated_annealing,ps4,0,433707,300.8504953160882
fl1577.tsp,solve_tsp_local_search,ps4,0,552284,300.001919940114
fl1577.tsp,solve_tsp_simulated_annealing,ps5,0,346147,300.47942927479744
fl1577.tsp,solve_tsp_local_search,ps5,0,160149,300.00389524549246
fl1577.tsp,solve_tsp_simulated_annealing,ps6,0,425118,300.86605716496706
fl1577.tsp,solve_tsp_local_search,ps6,0,549347,300.0016413927078
fl1577.tsp,solve_tsp_simulated_annealing,two_opt,0,285859,300.51743353903294
fl1577.tsp,solve_tsp_local_search,two_opt,0,155239,300.00460064411163
fnl4461.tsp,solve_tsp_simulated_annealing,ps1,0,6167869,301.01395101845264
fnl4461.tsp,solve_tsp_local_search,ps1,0,6330682,113.90917484462261
fnl4461.tsp,solve_tsp_simulated_annealing,ps2,0,4860811,301.48735980689526
fnl4461.tsp,solve_tsp_local_search,ps2,0,4093665,300.0121811181307
fnl4461.tsp,solve_tsp_simulated_annealing,ps3,0,5074798,301.9002094492316
fnl4461.tsp,solve_tsp_local_search,ps3,0,6179789,300.01034665852785
fnl4461.tsp,solve_tsp_simulated_annealing,ps4,0,4914882,302.55400574207306
fnl4461.tsp,solve_tsp_local_search,ps4,0,5471864,300.0108847990632
fnl4461.tsp,solve_tsp_simulated_annealing,ps5,0,4312392,301.5014651790261
fnl4461.tsp,solve_tsp_local_search,ps5,0,3242123,300.0207918956876
fnl4461.tsp,solve_tsp_simulated_annealing,ps6,0,4828614,302.4453174099326
fnl4461.tsp,solve_tsp_local_search,ps6,0,5668531,300.0125268176198
fnl4461.tsp,solve_tsp_simulated_annealing,two_opt,0,4049967,301.43581560254097
fnl4461.tsp,solve_tsp_local_search,two_opt,0,3139203,300.01620733737946
pr226.tsp,solve_tsp_simulated_annealing,ps1,0,1284566,80.40354039520025
pr226.tsp,solve_tsp_local_search,ps1,0,1243731,0.24764275550842285
pr226.tsp,solve_tsp_simulated_annealing,ps2,0,349129,157.18245042860508
pr226.tsp,solve_tsp_local_search,ps2,0,376840,47.83815049380064
pr226.tsp,solve_tsp_simulated_annealing,ps3,0,158234,256.96408020704985
pr226.tsp,solve_tsp_local_search,ps3,0,143186,172.3027190566063
pr226.tsp,solve_tsp_simulated_annealing,ps4,0,134859,232.19345857948065
pr226.tsp,solve_tsp_local_search,ps4,0,102115,300.00038059800863
pr226.tsp,solve_tsp_simulated_annealing,ps5,0,84235,101.4533645734191
pr226.tsp,solve_tsp_local_search,ps5,0,93103,39.849035799503326
pr226.tsp,solve_tsp_simulated_annealing,ps6,0,139687,183.81063856184483
pr226.tsp,solve_tsp_local_search,ps6,0,100003,300.00036557763815
pr226.tsp,solve_tsp_simulated_annealing,two_opt,0,85306,119.40528446435928
pr226.tsp,solve_tsp_local_search,two_opt,0,87525,28.992942973971367
gr21.tsp,solve_tsp_simulated_annealing,ps1,0,4677.0,0.8392019048333168
gr21.tsp,solve_tsp_local_search,ps1,0,5743.0,0.000968538224697113
gr21.tsp,solve_tsp_simulated_annealing,ps2,0,3159.0,1.643966183066368
gr21.tsp,solve_tsp_local_search,ps2,0,3930.0,0.02111075073480606
gr21.tsp,solve_tsp_simulated_annealing,ps3,0,3192.0,0.84998769313097
gr21.tsp,solve_tsp_local_search,ps3,0,2997.0,0.06896385550498962
gr21.tsp,solve_tsp_simulated_annealing,ps4,0,2853.0,1.0707088485360146
gr21.tsp,solve_tsp_local_search,ps4,0,3000.0,0.4057869538664818
gr21.tsp,solve_tsp_simulated_annealing,ps5,0,2707.0,0.4057026579976082
gr21.tsp,solve_tsp_local_search,ps5,0,2707.0,0.038201361894607544
gr21.tsp,solve_tsp_simulated_annealing,ps6,0,2956.0,1.1092781275510788
gr21.tsp,solve_tsp_local_search,ps6,0,2707.0,0.43205320090055466
gr21.tsp,solve_tsp_simulated_annealing,two_opt,0,2803.0,1.2272949367761612
gr21.tsp,solve_tsp_local_search,two_opt,0,2803.0,0.047151677310466766
gr666.tsp,solve_tsp_simulated_annealing,ps1,0,3701218195,300.1547709852457
gr666.tsp,solve_tsp_local_search,ps1,0,3999742591,2.2465221732854843
gr666.tsp,solve_tsp_simulated_annealing,ps2,0,1212656034,300.21975546330214
gr666.tsp,solve_tsp_local_search,ps2,0,952083099,300.0056813657284
gr666.tsp,solve_tsp_simulated_annealing,ps3,0,1090238415,300.2897750213742
gr666.tsp,solve_tsp_local_search,ps3,0,909129389,300.001007668674
gr666.tsp,solve_tsp_simulated_annealing,ps4,0,1288706729,300.3595202192664
gr666.tsp,solve_tsp_local_search,ps4,0,1212195784,300.00844530016184
gr666.tsp,solve_tsp_simulated_annealing,ps5,0,511214255,300.206784568727
gr666.tsp,solve_tsp_local_search,ps5,0,351354225,300.00307374447584
gr666.tsp,solve_tsp_simulated_annealing,ps6,0,1286009089,300.3542617186904
gr666.tsp,solve_tsp_local_search,ps6,0,1183982734,300.0008172020316
gr666.tsp,solve_tsp_simulated_annealing,two_opt,0,553032556,300.2162212282419
gr666.tsp,solve_tsp_local_search,two_opt,0,345127293,300.00527956336737
d493.tsp,solve_tsp_simulated_annealing,ps1,0,306354,300.1118091121316
d493.tsp,solve_tsp_local_search,ps1,0,361937,1.385066606104374
d493.tsp,solve_tsp_simulated_annealing,ps2,0,98104,300.1529354006052
d493.tsp,solve_tsp_local_search,ps2,0,84260,300.0009106397629
d493.tsp,solve_tsp_simulated_annealing,ps3,0,76970,300.2007557526231
d493.tsp,solve_tsp_local_search,ps3,0,64132,300.00059519708157
d493.tsp,solve_tsp_simulated_annealing,ps4,0,91958,300.2727471143007
d493.tsp,solve_tsp_local_search,ps4,0,90395,300.00221932679415
d493.tsp,solve_tsp_simulated_annealing,ps5,0,43321,300.1507679224014
d493.tsp,solve_tsp_local_search,ps5,0,37859,289.1758053973317
d493.tsp,solve_tsp_simulated_annealing,ps6,0,86707,300.2691320478916
d493.tsp,solve_tsp_local_search,ps6,0,87499,300.00462286919355
d493.tsp,solve_tsp_simulated_annealing,two_opt,0,43350,300.154935836792
d493.tsp,solve_tsp_local_search,two_opt,0,38537,241.493891723454
gr431.tsp,solve_tsp_simulated_annealing,ps1,0,1732236254,270.3801289796829
gr431.tsp,solve_tsp_local_search,ps1,0,1891552241,0.8315700963139534
gr431.tsp,solve_tsp_simulated_annealing,ps2,0,510702836,300.13853530585766
gr431.tsp,solve_tsp_local_search,ps2,0,399094064,300.005412183702
gr431.tsp,solve_tsp_simulated_annealing,ps3,0,337059771,300.18403097987175
gr431.tsp,solve_tsp_local_search,ps3,0,285507768,300.0020844936371
gr431.tsp,solve_tsp_simulated_annealing,ps4,0,400165948,300.2284543737769
gr431.tsp,solve_tsp_local_search,ps4,0,432082586,300.0050606057048
gr431.tsp,solve_tsp_simulated_annealing,ps5,0,225209833,300.13086561113596
gr431.tsp,solve_tsp_local_search,ps5,0,189119946,185.9929844662547
gr431.tsp,solve_tsp_simulated_annealing,ps6,0,414615821,300.22295258939266
gr431.tsp,solve_tsp_local_search,ps6,0,423468551,300.0057425573468
gr431.tsp,solve_tsp_simulated_annealing,two_opt,0,203429696,300.1428364291787
gr431.tsp,solve_tsp_local_search,two_opt,0,191257793,221.88756062090397
gr120.tsp,solve_tsp_simulated_annealing,ps1,0,38299.0,13.066515512764454
gr120.tsp,solve_tsp_local_search,ps1,0,38646.0,0.059216804802417755
gr120.tsp,solve_tsp_simulated_annealing,ps2,0,13462.0,23.766303651034832
gr120.tsp,solve_tsp_local_search,ps2,0,13896.0,5.54517862200737
gr120.tsp,solve_tsp_simulated_annealing,ps3,0,8721.0,45.59793361276388
gr120.tsp,solve_tsp_local_search,ps3,0,8339.0,15.399493858218193
gr120.tsp,solve_tsp_simulated_annealing,ps4,0,10006.0,34.88470917195082
gr120.tsp,solve_tsp_local_search,ps4,0,7515.0,187.89556316286325
gr120.tsp,solve_tsp_simulated_annealing,ps5,0,7373.0,32.827295161783695
gr120.tsp,solve_tsp_local_search,ps5,0,7796.0,4.681811936199665
gr120.tsp,solve_tsp_simulated_annealing,ps6,0,9109.0,50.09699819236994
gr120.tsp,solve_tsp_local_search,ps6,0,7109.0,248.94841777533293
gr120.tsp,solve_tsp_simulated_annealing,two_opt,0,7665.0,17.583156496286392
gr120.tsp,solve_tsp_local_search,two_opt,0,7624.0,4.193160675466061
si1032.tsp,solve_tsp_simulated_annealing,ps1,0,294015.0,300.23582638800144
si1032.tsp,solve_tsp_local_search,ps1,0,312017.0,5.2119715958833694
si1032.tsp,solve_tsp_simulated_annealing,ps2,0,177191.0,300.3188521936536
si1032.tsp,solve_tsp_local_search,ps2,0,175151.0,300.0024524703622
si1032.tsp,solve_tsp_simulated_annealing,ps3,0,165810.0,300.4267199561
si1032.tsp,solve_tsp_local_search,ps3,0,199494.0,300.00485517829657
si1032.tsp,solve_tsp_simulated_annealing,ps4,0,172683.0,300.5488222911954
si1032.tsp,solve_tsp_local_search,ps4,0,165640.0,300.00167148560286
si1032.tsp,solve_tsp_simulated_annealing,ps5,0,140662.0,300.325665615499
si1032.tsp,solve_tsp_local_search,ps5,0,118064.0,300.0014365836978
si1032.tsp,solve_tsp_simulated_annealing,ps6,0,159028.0,300.55472780764103
si1032.tsp,solve_tsp_local_search,ps6,0,166357.0,300.00107112526894
si1032.tsp,solve_tsp_simulated_annealing,two_opt,0,134796.0,300.334167547524
si1032.tsp,solve_tsp_local_search,two_opt,0,119953.0,300.0012959614396
hk48.tsp,solve_tsp_simulated_annealing,ps1,0,31968.0,6.3929043635725975
hk48.tsp,solve_tsp_local_search,ps1,0,41787.0,0.011026494204998016
hk48.tsp,solve_tsp_simulated_annealing,ps2,0,15754.0,4.4267188757658005
hk48.tsp,solve_tsp_local_search,ps2,0,17534.0,0.5010645538568497
hk48.tsp,solve_tsp_simulated_annealing,ps3,0,14215.0,4.472339406609535
hk48.tsp,solve_tsp_local_search,ps3,0,13077.0,0.5142751261591911
hk48.tsp,solve_tsp_simulated_annealing,ps4,0,13084.0,6.780873879790306
hk48.tsp,solve_tsp_local_search,ps4,0,12043.0,5.603122301399708
hk48.tsp,solve_tsp_simulated_annealing,ps5,0,11856.0,4.055399335920811
hk48.tsp,solve_tsp_local_search,ps5,0,11718.0,0.40325547754764557
hk48.tsp,solve_tsp_simulated_annealing,ps6,0,12966.0,7.3299341425299644
hk48.tsp,solve_tsp_local_search,ps6,0,11919.0,7.670734487473965
hk48.tsp,solve_tsp_simulated_annealing,two_opt,0,12185.0,3.6811057925224304
hk48.tsp,solve_tsp_local_search,two_opt,0,12104.0,0.28693222254514694
u1817.tsp,solve_tsp_simulated_annealing,ps1,0,1572653,300.40582932531834
u1817.tsp,solve_tsp_local_search,ps1,0,1612164,16.392530858516693
u1817.tsp,solve_tsp_simulated_annealing,ps2,0,872406,300.5554774031043
u1817.tsp,solve_tsp_local_search,ps2,0,610995,300.01149662584066
u1817.tsp,solve_tsp_simulated_annealing,ps3,0,781856,300.7564492598176
u1817.tsp,solve_tsp_local_search,ps3,0,978129,300.00200007110834
u1817.tsp,solve_tsp_simulated_annealing,ps4,0,1030001,300.9898696988821
u1817.tsp,solve_tsp_local_search,ps4,0,953926,300.00892213732004
u1817.tsp,solve_tsp_simulated_annealing,ps5,0,469606,300.58245804160833
u1817.tsp,solve_tsp_local_search,ps5,0,304870,300.0019881799817
u1817.tsp,solve_tsp_simulated_annealing,ps6,0,751026,301.0158643722534
u1817.tsp,solve_tsp_local_search,ps6,0,925253,300.00752602517605
u1817.tsp,solve_tsp_simulated_annealing,two_opt,0,541935,300.5687439739704
u1817.tsp,solve_tsp_local_search,two_opt,0,308383,300.00195298343897
kroD100.tsp,solve_tsp_simulated_annealing,ps1,0,103692,15.036515891551971
kroD100.tsp,solve_tsp_local_search,ps1,0,116404,0.0373835414648056
kroD100.tsp,solve_tsp_simulated_annealing,ps2,0,39871,30.955730117857456
kroD100.tsp,solve_tsp_local_search,ps2,0,39703,2.8511554822325706
kroD100.tsp,solve_tsp_simulated_annealing,ps3,0,29560,29.320787847042084
kroD100.tsp,solve_tsp_local_search,ps3,0,25788,8.007631860673428
kroD100.tsp,solve_tsp_simulated_annealing,ps4,0,27534,26.08787678927183
kroD100.tsp,solve_tsp_local_search,ps4,0,22161,88.92005645483732
kroD100.tsp,solve_tsp_simulated_annealing,ps5,0,22593,19.763254821300507
kroD100.tsp,solve_tsp_local_search,ps5,0,24078,2.317107006907463
kroD100.tsp,solve_tsp_simulated_annealing,ps6,0,29442,24.85642547160387
kroD100.tsp,solve_tsp_local_search,ps6,0,21788,106.16880258917809
kroD100.tsp,solve_tsp_simulated_annealing,two_opt,0,22284,20.063390478491783
kroD100.tsp,solve_tsp_local_search,two_opt,0,23005,2.2306786105036736
fl417.tsp,solve_tsp_simulated_annealing,ps1,0,349159,229.75116215646267
fl417.tsp,solve_tsp_local_search,ps1,0,355691,0.7772058397531509
fl417.tsp,solve_tsp_simulated_annealing,ps2,0,77284,300.1342447474599
fl417.tsp,solve_tsp_local_search,ps2,0,87225,300.00520683825016
fl417.tsp,solve_tsp_simulated_annealing,ps3,0,36503,300.16662269830704
fl417.tsp,solve_tsp_local_search,ps3,0,35185,300.00044690817595
fl417.tsp,solve_tsp_simulated_annealing,ps4,0,32553,300.22164753079414
fl417.tsp,solve_tsp_local_search,ps4,0,31220,300.00042694061995
fl417.tsp,solve_tsp_simulated_annealing,ps5,0,15349,300.1401026248932
fl417.tsp,solve_tsp_local_search,ps5,0,12714,167.11403937637806
fl417.tsp,solve_tsp_simulated_annealing,ps6,0,32869,300.22338753938675
fl417.tsp,solve_tsp_local_search,ps6,0,29736,300.0004516169429
fl417.tsp,solve_tsp_simulated_annealing,two_opt,0,14183,300.13295735418797
fl417.tsp,solve_tsp_local_search,two_opt,0,12364,172.51374522596598
pr264.tsp,solve_tsp_simulated_annealing,ps1,0,731125,109.0970169827342
pr264.tsp,solve_tsp_local_search,ps1,0,802240,0.28787127137184143
pr264.tsp,solve_tsp_simulated_annealing,ps2,0,211595,186.86620899289846
pr264.tsp,solve_tsp_local_search,ps2,0,211766,81.3976384922862
pr264.tsp,solve_tsp_simulated_annealing,ps3,0,104374,300.108784340322
pr264.tsp,solve_tsp_local_search,ps3,0,127392,199.78629960864782
pr264.tsp,solve_tsp_simulated_annealing,ps4,0,80147,300.1335572525859
pr264.tsp,solve_tsp_local_search,ps4,0,75099,300.00195257365704
pr264.tsp,solve_tsp_simulated_annealing,ps5,0,58466,117.6254374012351
pr264.tsp,solve_tsp_local_search,ps5,0,55451,47.246298618614674
pr264.tsp,solve_tsp_simulated_annealing,ps6,0,75659,300.14001377671957
pr264.tsp,solve_tsp_local_search,ps6,0,71061,300.0048592463136
pr264.tsp,solve_tsp_simulated_annealing,two_opt,0,55872,191.8931977301836
pr264.tsp,solve_tsp_local_search,two_opt,0,56507,44.13315990567207
si535.tsp,solve_tsp_simulated_annealing,ps1,0,129841.0,209.4553910344839
si535.tsp,solve_tsp_local_search,ps1,0,130461.0,1.0859236121177673
si535.tsp,solve_tsp_simulated_annealing,ps2,0,72596.0,300.16464634239674
si535.tsp,solve_tsp_local_search,ps2,0,74126.0,300.0027461796999
si535.tsp,solve_tsp_simulated_annealing,ps3,0,63957.0,300.22173239290714
si535.tsp,solve_tsp_local_search,ps3,0,69307.0,300.00152383744717
si535.tsp,solve_tsp_simulated_annealing,ps4,0,64320.0,300.2759916856885
si535.tsp,solve_tsp_local_search,ps4,0,66409.0,300.0050038099289
si535.tsp,solve_tsp_simulated_annealing,ps5,0,51654.0,300.17217411100864
si535.tsp,solve_tsp_local_search,ps5,0,49246.0,300.0005376264453
si535.tsp,solve_tsp_simulated_annealing,ps6,0,66540.0,300.2929480448365
si535.tsp,solve_tsp_local_search,ps6,0,68498.0,300.0017895773053
si535.tsp,solve_tsp_simulated_annealing,two_opt,0,52824.0,300.1652406975627
si535.tsp,solve_tsp_local_search,two_opt,0,49129.0,300.0012284517288
pcb1173.tsp,solve_tsp_simulated_annealing,ps1,0,980079,300.26195484399796
pcb1173.tsp,solve_tsp_local_search,ps1,0,1050771,8.255311258137226
pcb1173.tsp,solve_tsp_simulated_annealing,ps2,0,406637,300.3688776344061
pcb1173.tsp,solve_tsp_local_search,ps2,0,339501,300.0062741115689
pcb1173.tsp,solve_tsp_simulated_annealing,ps3,0,367604,300.48161309212446
pcb1173.tsp,solve_tsp_local_search,ps3,0,452869,300.0024194717407
pcb1173.tsp,solve_tsp_simulated_annealing,ps4,0,400377,300.6298104301095
pcb1173.tsp,solve_tsp_local_search,ps4,0,509037,300.00612069666386
pcb1173.tsp,solve_tsp_simulated_annealing,ps5,0,211325,300.3662924095988
pcb1173.tsp,solve_tsp_local_search,ps5,0,133028,300.0066426843405
pcb1173.tsp,solve_tsp_simulated_annealing,ps6,0,400705,300.632640466094
pcb1173.tsp,solve_tsp_local_search,ps6,0,490804,300.00153198838234
pcb1173.tsp,solve_tsp_simulated_annealing,two_opt,0,330344,300.36556857824326
pcb1173.tsp,solve_tsp_local_search,two_opt,0,129485,300.00129916518927
linhp318.tsp,solve_tsp_simulated_annealing,ps1,0,408810,163.05841483175755
linhp318.tsp,solve_tsp_local_search,ps1,0,442682,0.3966788351535797
linhp318.tsp,solve_tsp_simulated_annealing,ps2,0,111342,300.10282884538174
linhp318.tsp,solve_tsp_local_search,ps2,0,97465,156.2728542163968
linhp318.tsp,solve_tsp_simulated_annealing,ps3,0,73759,300.12733555585146
linhp318.tsp,solve_tsp_local_search,ps3,0,70285,258.52520222216845
linhp318.tsp,solve_tsp_simulated_annealing,ps4,0,82214,300.17032500356436
linhp318.tsp,solve_tsp_local_search,ps4,0,84144,300.0020153298974
linhp318.tsp,solve_tsp_simulated_annealing,ps5,0,48019,237.8015763014555
linhp318.tsp,solve_tsp_local_search,ps5,0,47051,76.50912629067898
linhp318.tsp,solve_tsp_simulated_annealing,ps6,0,84198,300.15955509990454
linhp318.tsp,solve_tsp_local_search,ps6,0,73210,300.0053988620639
linhp318.tsp,solve_tsp_simulated_annealing,two_opt,0,49579,216.8075768277049
linhp318.tsp,solve_tsp_local_search,two_opt,0,44987,81.888836145401
rl1889.tsp,solve_tsp_simulated_annealing,ps1,0,10288753,300.42621210962534
rl1889.tsp,solve_tsp_local_search,ps1,0,11207167,18.324644595384598
rl1889.tsp,solve_tsp_simulated_annealing,ps2,0,5208592,300.56774178147316
rl1889.tsp,solve_tsp_local_search,ps2,0,4429301,300.0072243139148
rl1889.tsp,solve_tsp_simulated_annealing,ps3,0,5353222,300.7680196389556
rl1889.tsp,solve_tsp_local_search,ps3,0,6827367,300.00330540537834
rl1889.tsp,solve_tsp_simulated_annealing,ps4,0,5403229,301.013709820807
rl1889.tsp,solve_tsp_local_search,ps4,0,6878627,300.0017878264189
rl1889.tsp,solve_tsp_simulated_annealing,ps5,0,3754681,300.6265108510852
rl1889.tsp,solve_tsp_local_search,ps5,0,2185077,300.00215734541416
rl1889.tsp,solve_tsp_simulated_annealing,ps6,0,5929546,301.02769234776497
rl1889.tsp,solve_tsp_local_search,ps6,0,7059612,300.01184556633234
rl1889.tsp,solve_tsp_simulated_annealing,two_opt,0,3900074,300.6050357222557
rl1889.tsp,solve_tsp_local_search,two_opt,0,2267468,300.0056396126747
brg180.tsp,solve_tsp_simulated_annealing,ps1,0,508210.0,41.17175171524286
brg180.tsp,solve_tsp_local_search,ps1,0,539850.0,0.06916322559118271
brg180.tsp,solve_tsp_simulated_annealing,ps2,0,15340.0,59.37096433341503
brg180.tsp,solve_tsp_local_search,ps2,0,25240.0,8.279213637113571
brg180.tsp,solve_tsp_simulated_annealing,ps3,0,3530.0,113.5291742309928
brg180.tsp,solve_tsp_local_search,ps3,0,7240.0,29.674557365477085
brg180.tsp,solve_tsp_simulated_annealing,ps4,0,3290.0,207.03980395942926
brg180.tsp,solve_tsp_local_search,ps4,0,2340.0,300.00893821567297
brg180.tsp,solve_tsp_simulated_annealing,ps5,0,2790.0,102.29311095178127
brg180.tsp,solve_tsp_local_search,ps5,0,2400.0,13.376167960464954
brg180.tsp,solve_tsp_simulated_annealing,ps6,0,3510.0,154.56635415554047
brg180.tsp,solve_tsp_local_search,ps6,0,2090.0,300.0002116635442
brg180.tsp,solve_tsp_simulated_annealing,two_opt,0,2760.0,101.94392298161983
brg180.tsp,solve_tsp_local_search,two_opt,0,2290.0,13.800697319209576
u159.tsp,solve_tsp_simulated_annealing,ps1,0,285518,47.846171513199806
u159.tsp,solve_tsp_local_search,ps1,0,324635,0.11524893343448639
u159.tsp,solve_tsp_simulated_annealing,ps2,0,93330,60.48342790454626
u159.tsp,solve_tsp_local_search,ps2,0,103071,17.954967744648457
u159.tsp,solve_tsp_simulated_annealing,ps3,0,64320,100.47392358630896
u159.tsp,solve_tsp_local_search,ps3,0,54839,30.124091170728207
u159.tsp,solve_tsp_simulated_annealing,ps4,0,66019,94.97724004089832
u159.tsp,solve_tsp_local_search,ps4,0,47077,300.0003228485584
u159.tsp,solve_tsp_simulated_annealing,ps5,0,48556,50.66386825591326
u159.tsp,solve_tsp_local_search,ps5,0,45179,10.36655992269516
u159.tsp,solve_tsp_simulated_annealing,ps6,0,71182,56.939782314002514
u159.tsp,solve_tsp_local_search,ps6,0,44335,300.0001836270094
u159.tsp,solve_tsp_simulated_annealing,two_opt,0,45680,52.92371305078268
u159.tsp,solve_tsp_local_search,two_opt,0,47129,10.170245125889778
eil76.tsp,solve_tsp_simulated_annealing,ps1,0,1849,7.511850610375404
eil76.tsp,solve_tsp_local_search,ps1,0,1931,0.028254814445972443
eil76.tsp,solve_tsp_simulated_annealing,ps2,0,709,10.456055976450443
eil76.tsp,solve_tsp_local_search,ps2,0,711,1.2808599174022675
eil76.tsp,solve_tsp_simulated_annealing,ps3,0,689,11.107346817851067
eil76.tsp,solve_tsp_local_search,ps3,0,616,2.43711256980896
eil76.tsp,solve_tsp_simulated_annealing,ps4,0,652,14.291277967393398
eil76.tsp,solve_tsp_local_search,ps4,0,557,25.97298487275839
eil76.tsp,solve_tsp_simulated_annealing,ps5,0,589,7.3366235345602036
eil76.tsp,solve_tsp_local_search,ps5,0,571,0.9987793043255806
eil76.tsp,solve_tsp_simulated_annealing,ps6,0,609,21.34277916699648
eil76.tsp,solve_tsp_local_search,ps6,0,538,43.46782977133989
eil76.tsp,solve_tsp_simulated_annealing,two_opt,0,560,9.02611419558525
eil76.tsp,solve_tsp_local_search,two_opt,0,556,1.3780986070632935
kroA200.tsp,solve_tsp_simulated_annealing,ps1,0,212835,55.29449055343866
kroA200.tsp,solve_tsp_local_search,ps1,0,245158,0.15566187351942062
kroA200.tsp,solve_tsp_simulated_annealing,ps2,0,81952,120.1957285553217
kroA200.tsp,solve_tsp_local_search,ps2,0,66902,32.340878918766975
kroA200.tsp,solve_tsp_simulated_annealing,ps3,0,43549,145.77586539834738
kroA200.tsp,solve_tsp_local_search,ps3,0,49334,60.26409922540188
kroA200.tsp,solve_tsp_simulated_annealing,ps4,0,44839,246.1260508224368
kroA200.tsp,solve_tsp_local_search,ps4,0,34502,300.00318671017885
kroA200.tsp,solve_tsp_simulated_annealing,ps5,0,33582,77.90596117079258
kroA200.tsp,solve_tsp_local_search,ps5,0,32867,23.29655274003744
kroA200.tsp,solve_tsp_simulated_annealing,ps6,0,43930,173.07003200799227
kroA200.tsp,solve_tsp_local_search,ps6,0,34228,300.00181598216295
kroA200.tsp,solve_tsp_simulated_annealing,two_opt,0,32505,79.8660089597106
kroA200.tsp,solve_tsp_local_search,two_opt,0,32750,21.213649541139603
pcb442.tsp,solve_tsp_simulated_annealing,ps1,0,563448,217.57077869027853
pcb442.tsp,solve_tsp_local_search,ps1,0,590101,0.7783273458480835
pcb442.tsp,solve_tsp_simulated_annealing,ps2,0,156994,300.12984578311443
pcb442.tsp,solve_tsp_local_search,ps2,0,141984,300.00043750554323
pcb442.tsp,solve_tsp_simulated_annealing,ps3,0,117730,300.1791699901223
pcb442.tsp,solve_tsp_local_search,ps3,0,76966,300.003294467926
pcb442.tsp,solve_tsp_simulated_annealing,ps4,0,132088,300.2328979745507
